REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,COMMODITY,YEAR,VALUE
"CLEWSity","SD","PWRGAS001",1,"GAS",2049,112.881077841285
"CLEWSity","SD","PWRGAS001",1,"GAS",2050,120.801669969939
"CLEWSity","SD","PWRGAS001",1,"GAS",2051,107.601072310621
"CLEWSity","SD","PWRGAS001",1,"GAS",2052,125.893489839489
"CLEWSity","SD","PWRGAS001",1,"GAS",2053,105.50489921937
"CLEWSity","SD","PWRGAS001",1,"GAS",2054,161.637277854486
"CLEWSity","SD","PWRGAS001",1,"GAS",2055,181.960965404684
"CLEWSity","SD","PWRGAS001",1,"WATELC",2020,0.0139514770576777
"CLEWSity","SD","PWRGAS001",1,"WATELC",2021,0.0162829010647541
"CLEWSity","SD","PWRGAS001",1,"WATELC",2022,0.0161487668587997
"CLEWSity","SD","PWRGAS001",1,"WATELC",2023,0.021071654716674
"CLEWSity","SD","PWRGAS001",1,"WATELC",2024,0.0243362418351112
"CLEWSity","SD","PWRGAS001",1,"WATELC",2025,0.0255104806658042
"CLEWSity","SD","PWRGAS001",1,"WATELC",2026,0.0259058840203926
"CLEWSity","SD","PWRGAS001",1,"WATELC",2027,0.0290719416681618
"CLEWSity","SD","PWRGAS001",1,"WATELC",2028,0.0309625645190706
"CLEWSity","SD","PWRGAS001",1,"WATELC",2029,0.0323827847205125
"CLEWSity","SD","PWRGAS001",1,"WATELC",2030,0.0341309667233194
"CLEWSity","SD","PWRGAS001",1,"WATELC",2031,0.0354570549441461
"CLEWSity","SD","PWRGAS001",1,"WATELC",2032,0.0367835805006487
"CLEWSity","SD","PWRGAS001",1,"WATELC",2033,0.0381144300873341
"CLEWSity","SD","PWRGAS001",1,"WATELC",2034,0.0397354901407054
"CLEWSity","SD","PWRGAS001",1,"WATELC",2035,0.0414513017399006
"CLEWSity","SD","PWRGAS001",1,"WATELC",2036,0.043290571784915
"CLEWSity","SD","PWRGAS001",1,"WATELC",2037,0.0450380846437042
"CLEWSity","SD","PWRGAS001",1,"WATELC",2038,0.0467414382039155
"CLEWSity","SD","PWRGAS001",1,"WATELC",2039,0.0457384277263197
"CLEWSity","SD","PWRGAS001",1,"WATELC",2040,0.0504294792759644
"CLEWSity","SD","PWRGAS001",1,"WATELC",2041,0.0487143504912124
"CLEWSity","SD","PWRGAS001",1,"WATELC",2042,0.0434242796701427
"CLEWSity","SD","PWRGAS001",1,"WATELC",2043,0.0375145624956445
"CLEWSity","SD","PWRGAS001",1,"WATELC",2044,0.0320538986742577
"CLEWSity","SD","PWRGAS001",1,"WATELC",2045,0.0205687287899103
"CLEWSity","SD","PWRGAS001",1,"WATELC",2046,0.0361432077423254
"CLEWSity","SD","PWRGAS001",1,"WATELC",2047,0.038022241941958
"CLEWSity","SD","PWRGAS001",1,"WATELC",2048,0.0406235474998562
"CLEWSity","SD","PWRGAS001",1,"WATELC",2049,0.0232335551781761
"CLEWSity","SD","PWRGAS001",1,"WATELC",2050,0.0248637975339735
"CLEWSity","SD","PWRGAS001",1,"WATELC",2051,0.0221468070518849
"CLEWSity","SD","PWRGAS001",1,"WATELC",2052,0.0259118126677663
"CLEWSity","SD","PWRGAS001",1,"WATELC",2053,0.0217153658031835
"CLEWSity","SD","PWRGAS001",1,"WATELC",2054,0.0332687168274796
"CLEWSity","SD","PWRGAS001",1,"WATELC",2055,0.0374518051284742
"CLEWSity","SD","PWRHYD001",1,"HYD",2020,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2021,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2022,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2023,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2024,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2025,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2026,21.44448
"CLEWSity","SD","PWRHYD001",1,"HYD",2027,24.12504
"CLEWSity","SD","PWRHYD001",1,"HYD",2028,24.12504
"CLEWSity","SD","PWRHYD001",1,"HYD",2029,26.8056
"CLEWSity","SD","PWRHYD001",1,"HYD",2030,29.48616
"CLEWSity","SD","PWRHYD001",1,"HYD",2031,32.16672
"CLEWSity","SD","PWRHYD001",1,"HYD",2032,34.84728
"CLEWSity","SD","PWRHYD001",1,"HYD",2033,37.52784
"CLEWSity","SD","PWRHYD001",1,"HYD",2034,40.2084
"CLEWSity","SD","PWRHYD001",1,"HYD",2035,42.88896
"CLEWSity","SD","PWRHYD001",1,"HYD",2036,45.56952
"CLEWSity","SD","PWRHYD001",1,"HYD",2037,48.25008
"CLEWSity","SD","PWRHYD001",1,"HYD",2038,50.93064
"CLEWSity","SD","PWRHYD001",1,"HYD",2039,53.6112
"CLEWSity","SD","PWRHYD001",1,"HYD",2040,56.29176
"CLEWSity","SD","PWRHYD001",1,"HYD",2041,58.97232
"CLEWSity","SD","PWRHYD001",1,"HYD",2042,61.65288
"CLEWSity","SD","PWRHYD001",1,"HYD",2043,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2044,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2045,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2046,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2047,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2048,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2049,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2050,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2051,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2052,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2053,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2054,64.33344
"CLEWSity","SD","PWRHYD001",1,"HYD",2055,64.33344
"CLEWSity","SD","PWRSOL001",1,"SOL",2039,6.69087966475906
"CLEWSity","SD","PWRSOL001",1,"SOL",2041,8.25243591767608
"CLEWSity","SD","PWRSOL001",1,"SOL",2042,24.3247211332354
"CLEWSity","SD","PWRSOL001",1,"SOL",2043,42.61451690881
"CLEWSity","SD","PWRSOL001",1,"SOL",2044,61.4952
"CLEWSity","SD","PWRSOL001",1,"SOL",2045,64.6488
"CLEWSity","SD","PWRSOL001",1,"SOL",2046,67.8024
"CLEWSity","SD","PWRSOL001",1,"SOL",2047,70.956
"CLEWSity","SD","PWRSOL001",1,"SOL",2048,74.1096
"CLEWSity","SD","PWRSOL001",1,"SOL",2049,77.2632
"CLEWSity","SD","PWRSOL001",1,"SOL",2050,80.4168
"CLEWSity","SD","PWRSOL001",1,"SOL",2051,80.4168
"CLEWSity","SD","PWRSOL001",1,"SOL",2052,80.4168
"CLEWSity","SD","PWRSOL001",1,"SOL",2053,80.4168
"CLEWSity","SD","PWRSOL001",1,"SOL",2054,80.4168
"CLEWSity","SD","PWRSOL001",1,"SOL",2055,80.4168
"CLEWSity","SD","PWRTRN001",1,"ELC001",2020,64.1681620080627
"CLEWSity","SD","PWRTRN001",1,"ELC001",2021,68.5978292286833
"CLEWSity","SD","PWRTRN001",1,"ELC001",2022,74.3883661534704
"CLEWSity","SD","PWRTRN001",1,"ELC001",2023,77.7511506029718
"CLEWSity","SD","PWRTRN001",1,"ELC001",2024,80.8021320509431
"CLEWSity","SD","PWRTRN001",1,"ELC001",2025,86.0603441097198
"CLEWSity","SD","PWRTRN001",1,"ELC001",2026,92.7499353951883
"CLEWSity","SD","PWRTRN001",1,"ELC001",2027,96.478205606602
"CLEWSity","SD","PWRTRN001",1,"ELC001",2028,101.348274464691
"CLEWSity","SD","PWRTRN001",1,"ELC001",2029,107.041177909489
"CLEWSity","SD","PWRTRN001",1,"ELC001",2030,112.732420300779
"CLEWSity","SD","PWRTRN001",1,"ELC001",2031,118.64734181499
"CLEWSity","SD","PWRTRN001",1,"ELC001",2032,124.563330001582
"CLEWSity","SD","PWRTRN001",1,"ELC001",2033,130.489864603254
"CLEWSity","SD","PWRTRN001",1,"ELC001",2034,137.397334360047
"CLEWSity","SD","PWRTRN001",1,"ELC001",2035,144.265591039065
"CLEWSity","SD","PWRTRN001",1,"ELC001",2036,151.156280451012
"CLEWSity","SD","PWRTRN001",1,"ELC001",2037,158.099066935864
"CLEWSity","SD","PWRTRN001",1,"ELC001",2038,164.934147814428
"CLEWSity","SD","PWRTRN001",1,"ELC001",2039,165.168340795902
"CLEWSity","SD","PWRTRN001",1,"ELC001",2040,179.290489941377
"CLEWSity","SD","PWRTRN001",1,"ELC001",2041,177.787809002957
"CLEWSity","SD","PWRTRN001",1,"ELC001",2042,167.56575724425
"CLEWSity","SD","PWRTRN001",1,"ELC001",2043,155.832372916206
"CLEWSity","SD","PWRTRN001",1,"ELC001",2044,142.513680668921
"CLEWSity","SD","PWRTRN001",1,"ELC001",2045,147.45753264034
"CLEWSity","SD","PWRTRN001",1,"ELC001",2046,152.487605225184
"CLEWSity","SD","PWRTRN001",1,"ELC001",2047,157.564398223994
"CLEWSity","SD","PWRTRN001",1,"ELC001",2048,163.415263170381
"CLEWSity","SD","PWRTRN001",1,"ELC001",2049,169.290147751649
"CLEWSity","SD","PWRTRN001",1,"ELC001",2050,175.237348619447
"CLEWSity","SD","PWRTRN001",1,"ELC001",2051,184.089936055248
"CLEWSity","SD","PWRTRN001",1,"ELC001",2052,193.727132401431
"CLEWSity","SD","PWRTRN001",1,"ELC001",2053,202.741122345687
"CLEWSity","SD","PWRTRN001",1,"ELC001",2054,213.041324822993
"CLEWSity","SD","PWRTRN001",1,"ELC001",2055,223.63643815861
"CLEWSity","SD","PWRWND001",1,"WND",2045,32.9564614454368
"CLEWSity","SD","PWRWND001",1,"WND",2049,48.2895
"CLEWSity","SD","PWRWND001",1,"WND",2050,50.2605
"CLEWSity","SD","PWRWND001",1,"WND",2051,50.2605
"CLEWSity","SD","PWRWND001",1,"WND",2052,50.2605
"CLEWSity","SD","PWRWND001",1,"WND",2053,50.2605
"CLEWSity","SD","PWRWND001",1,"WND",2054,50.2605
"CLEWSity","SD","PWRWND001",1,"WND",2055,50.2605
"CLEWSity","SD","WATAGR001",1,"ELC002",2020,0.739473
"CLEWSity","SD","WATAGR001",1,"ELC002",2021,1.28095375555306
"CLEWSity","SD","WATAGR001",1,"ELC002",2022,2.03589891956386
"CLEWSity","SD","WATAGR001",1,"ELC002",2023,0.940436154574556
"CLEWSity","SD","WATAGR001",1,"ELC002",2024,0.3128872658856
"CLEWSity","SD","WATAGR001",1,"ELC002",2025,0.66503163291174
"CLEWSity","SD","WATAGR001",1,"ELC002",2026,1.3842740364674
"CLEWSity","SD","WATAGR001",1,"ELC002",2027,0.560910788809972
"CLEWSity","SD","WATAGR001",1,"ELC002",2028,0.60016955107043
"CLEWSity","SD","WATAGR001",1,"ELC002",2029,0.5539680597117
"CLEWSity","SD","WATAGR001",1,"ELC002",2030,0.520610753214423
"CLEWSity","SD","WATAGR001",1,"ELC002",2031,0.656221792240562
"CLEWSity","SD","WATAGR001",1,"ELC002",2032,0.788646259922041
"CLEWSity","SD","WATAGR001",1,"ELC002",2033,0.926330468801202
"CLEWSity","SD","WATAGR001",1,"ELC002",2034,1.09592405252738
"CLEWSity","SD","WATAGR001",1,"ELC002",2035,1.2317767816125
"CLEWSity","SD","WATAGR001",1,"ELC002",2036,1.39078069055634
"CLEWSity","SD","WATAGR001",1,"ELC002",2037,1.5818709573179
"CLEWSity","SD","WATAGR001",1,"ELC002",2038,1.67650871837349
"CLEWSity","SD","WATAGR001",1,"ELC002",2039,1.68117109789156
"CLEWSity","SD","WATAGR001",1,"ELC002",2040,1.62211351709422
"CLEWSity","SD","WATAGR001",1,"ELC002",2041,1.61532096886392
"CLEWSity","SD","WATAGR001",1,"ELC002",2042,1.59162981405032
"CLEWSity","SD","WATAGR001",1,"ELC002",2043,1.5790162986272
"CLEWSity","SD","WATAGR001",1,"ELC002",2044,1.56135090600638
"CLEWSity","SD","WATAGR001",1,"ELC002",2045,1.43087318993621
"CLEWSity","SD","WATAGR001",1,"ELC002",2046,1.28869852654252
"CLEWSity","SD","WATAGR001",1,"ELC002",2047,1.21019296858996
"CLEWSity","SD","WATAGR001",1,"ELC002",2048,1.00546621084337
"CLEWSity","SD","WATAGR001",1,"ELC002",2049,0.862632310949679
"CLEWSity","SD","WATAGR001",1,"ELC002",2050,0.723822364900778
"CLEWSity","SD","WATAGR001",1,"ELC002",2051,0.536564045889439
"CLEWSity","SD","WATAGR001",1,"ELC002",2052,0.547983506090539
"CLEWSity","SD","WATAGR001",1,"ELC002",2053,0.560786666858611
"CLEWSity","SD","WATAGR001",1,"ELC002",2054,0.572215507574417
"CLEWSity","SD","WATAGR001",1,"ELC002",2055,0.585951144246102
"CLEWSity","SD","WATAGR001",1,"WAT001",2020,0.35213
"CLEWSity","SD","WATAGR001",1,"WAT001",2021,0.60997797883479
"CLEWSity","SD","WATAGR001",1,"WAT001",2022,0.969475675982789
"CLEWSity","SD","WATAGR001",1,"WAT001",2023,0.447826740273598
"CLEWSity","SD","WATAGR001",1,"WAT001",2024,0.148993936136
"CLEWSity","SD","WATAGR001",1,"WAT001",2025,0.316681729957971
"CLEWSity","SD","WATAGR001",1,"WAT001",2026,0.659178112603523
"CLEWSity","SD","WATAGR001",1,"WAT001",2027,0.267100375623796
"CLEWSity","SD","WATAGR001",1,"WAT001",2028,0.285795024319252
"CLEWSity","SD","WATAGR001",1,"WAT001",2029,0.263794314148428
"CLEWSity","SD","WATAGR001",1,"WAT001",2030,0.247909882483059
"CLEWSity","SD","WATAGR001",1,"WAT001",2031,0.312486567733601
"CLEWSity","SD","WATAGR001",1,"WAT001",2032,0.375545838058115
"CLEWSity","SD","WATAGR001",1,"WAT001",2033,0.441109747048192
"CLEWSity","SD","WATAGR001",1,"WAT001",2034,0.521868596441609
"CLEWSity","SD","WATAGR001",1,"WAT001",2035,0.586560372196427
"CLEWSity","SD","WATAGR001",1,"WAT001",2036,0.662276519312544
"CLEWSity","SD","WATAGR001",1,"WAT001",2037,0.753271884437096
"CLEWSity","SD","WATAGR001",1,"WAT001",2038,0.798337484939759
"CLEWSity","SD","WATAGR001",1,"WAT001",2039,0.800557665662649
"CLEWSity","SD","WATAGR001",1,"WAT001",2040,0.772435008140106
"CLEWSity","SD","WATAGR001",1,"WAT001",2041,0.769200461363774
"CLEWSity","SD","WATAGR001",1,"WAT001",2042,0.75791895907158
"CLEWSity","SD","WATAGR001",1,"WAT001",2043,0.751912523155812
"CLEWSity","SD","WATAGR001",1,"WAT001",2044,0.743500431431608
"CLEWSity","SD","WATAGR001",1,"WAT001",2045,0.681368185683911
"CLEWSity","SD","WATAGR001",1,"WAT001",2046,0.613665965020248
"CLEWSity","SD","WATAGR001",1,"WAT001",2047,0.57628236599522
"CLEWSity","SD","WATAGR001",1,"WAT001",2048,0.478793433734939
"CLEWSity","SD","WATAGR001",1,"WAT001",2049,0.410777290928419
"CLEWSity","SD","WATAGR001",1,"WAT001",2050,0.344677316619418
"CLEWSity","SD","WATAGR001",1,"WAT001",2051,0.255506688518781
"CLEWSity","SD","WATAGR001",1,"WAT001",2052,0.26094452670978
"CLEWSity","SD","WATAGR001",1,"WAT001",2053,0.267041269932672
"CLEWSity","SD","WATAGR001",1,"WAT001",2054,0.272483575035436
"CLEWSity","SD","WATAGR001",1,"WAT001",2055,0.279024354402906
"CLEWSity","SD","WATELC001",1,"ELC002",2020,0.0551588356252547
"CLEWSity","SD","WATELC001",1,"ELC002",2021,0.0602303064676264
"CLEWSity","SD","WATELC001",1,"ELC002",2022,0.0691879749425173
"CLEWSity","SD","WATELC001",1,"ELC002",2023,0.070730922083517
"CLEWSity","SD","WATELC001",1,"ELC002",2024,0.0730102014171299
"CLEWSity","SD","WATELC001",1,"ELC002",2025,0.0801960667226487
"CLEWSity","SD","WATELC001",1,"ELC002",2026,0.0901418218616678
"CLEWSity","SD","WATELC001",1,"ELC002",2027,0.0894281909379827
"CLEWSity","SD","WATELC001",1,"ELC002",2028,0.0954960137170229
"CLEWSity","SD","WATELC001",1,"ELC002",2029,0.0990657136743132
"CLEWSity","SD","WATELC001",1,"ELC002",2030,0.102392900169958
"CLEWSity","SD","WATELC001",1,"ELC002",2031,0.106371164832438
"CLEWSity","SD","WATELC001",1,"ELC002",2032,0.110350741501946
"CLEWSity","SD","WATELC001",1,"ELC002",2033,0.114343290262002
"CLEWSity","SD","WATELC001",1,"ELC002",2034,0.119624320687429
"CLEWSity","SD","WATELC001",1,"ELC002",2035,0.124776024704476
"CLEWSity","SD","WATELC001",1,"ELC002",2036,0.129871715354745
"CLEWSity","SD","WATELC001",1,"ELC002",2037,0.135114253931112
"CLEWSity","SD","WATELC001",1,"ELC002",2038,0.140224314611747
"CLEWSity","SD","WATELC001",1,"ELC002",2039,0.137215283178959
"CLEWSity","SD","WATELC001",1,"ELC002",2040,0.151288437827893
"CLEWSity","SD","WATELC001",1,"ELC002",2041,0.146143051473637
"CLEWSity","SD","WATELC001",1,"ELC002",2042,0.130272839010428
"CLEWSity","SD","WATELC001",1,"ELC002",2043,0.112543687486934
"CLEWSity","SD","WATELC001",1,"ELC002",2044,0.0961616960227731
"CLEWSity","SD","WATELC001",1,"ELC002",2045,0.0617061863697309
"CLEWSity","SD","WATELC001",1,"ELC002",2046,0.108429623226976
"CLEWSity","SD","WATELC001",1,"ELC002",2047,0.114822213442254
"CLEWSity","SD","WATELC001",1,"ELC002",2048,0.121870642499569
"CLEWSity","SD","WATELC001",1,"ELC002",2049,0.0697006655345282
"CLEWSity","SD","WATELC001",1,"ELC002",2050,0.0745913926019204
"CLEWSity","SD","WATELC001",1,"ELC002",2051,0.0901238931948569
"CLEWSity","SD","WATELC001",1,"ELC002",2052,0.102113921446556
"CLEWSity","SD","WATELC001",1,"ELC002",2053,0.118975896937791
"CLEWSity","SD","WATELC001",1,"ELC002",2054,0.126281535246877
"CLEWSity","SD","WATELC001",1,"ELC002",2055,0.13943126233257
"CLEWSity","SD","WATELC001",1,"WAT001",2020,0.0229828481771895
"CLEWSity","SD","WATELC001",1,"WAT001",2021,0.0250959610281777
"CLEWSity","SD","WATELC001",1,"WAT001",2022,0.0288283228927155
"CLEWSity","SD","WATELC001",1,"WAT001",2023,0.0294712175347988
"CLEWSity","SD","WATELC001",1,"WAT001",2024,0.0304209172571375
"CLEWSity","SD","WATELC001",1,"WAT001",2025,0.0334150278011036
"CLEWSity","SD","WATELC001",1,"WAT001",2026,0.0375590924423616
"CLEWSity","SD","WATELC001",1,"WAT001",2027,0.0372617462241594
"CLEWSity","SD","WATELC001",1,"WAT001",2028,0.0397900057154262
"CLEWSity","SD","WATELC001",1,"WAT001",2029,0.0412773806976305
"CLEWSity","SD","WATELC001",1,"WAT001",2030,0.0426637084041493
"CLEWSity","SD","WATELC001",1,"WAT001",2031,0.0443213186801826
"CLEWSity","SD","WATELC001",1,"WAT001",2032,0.0459794756258109
"CLEWSity","SD","WATELC001",1,"WAT001",2033,0.0476430376091676
"CLEWSity","SD","WATELC001",1,"WAT001",2034,0.0498434669530953
"CLEWSity","SD","WATELC001",1,"WAT001",2035,0.0519900102935318
"CLEWSity","SD","WATELC001",1,"WAT001",2036,0.0541132147311438
"CLEWSity","SD","WATELC001",1,"WAT001",2037,0.0562976058046302
"CLEWSity","SD","WATELC001",1,"WAT001",2038,0.0584267977548944
"CLEWSity","SD","WATELC001",1,"WAT001",2039,0.0571730346578996
"CLEWSity","SD","WATELC001",1,"WAT001",2040,0.0630368490949555
"CLEWSity","SD","WATELC001",1,"WAT001",2041,0.0608929381140155
"CLEWSity","SD","WATELC001",1,"WAT001",2042,0.0542803495876783
"CLEWSity","SD","WATELC001",1,"WAT001",2043,0.0468932031195556
"CLEWSity","SD","WATELC001",1,"WAT001",2044,0.0400673733428221
"CLEWSity","SD","WATELC001",1,"WAT001",2045,0.0257109109873879
"CLEWSity","SD","WATELC001",1,"WAT001",2046,0.0451790096779067
"CLEWSity","SD","WATELC001",1,"WAT001",2047,0.0478425889342726
"CLEWSity","SD","WATELC001",1,"WAT001",2048,0.0507794343748202
"CLEWSity","SD","WATELC001",1,"WAT001",2049,0.0290419439727201
"CLEWSity","SD","WATELC001",1,"WAT001",2050,0.0310797469174668
"CLEWSity","SD","WATELC001",1,"WAT001",2051,0.0375516221645237
"CLEWSity","SD","WATELC001",1,"WAT001",2052,0.0425474672693984
"CLEWSity","SD","WATELC001",1,"WAT001",2053,0.0495732903907464
"CLEWSity","SD","WATELC001",1,"WAT001",2054,0.0526173063528655
"CLEWSity","SD","WATELC001",1,"WAT001",2055,0.0580963593052375
"CLEWSity","SD","WATSUR001",1,"WATSUR",2020,1.27677951484386
"CLEWSity","SD","WATSUR001",1,"WATSUR",2021,1.58174060652963
"CLEWSity","SD","WATSUR001",1,"WATSUR",2022,1.99163733220884
"CLEWSity","SD","WATSUR001",1,"WATSUR",2023,1.5172979578084
"CLEWSity","SD","WATSUR001",1,"WATSUR",2024,1.92405044837575
"CLEWSity","SD","WATSUR001",1,"WATSUR",2025,1.49009675775908
"CLEWSity","SD","WATSUR001",1,"WATSUR",2026,1.88840387171255
"CLEWSity","SD","WATSUR001",1,"WATSUR",2027,1.54936212184796
"CLEWSity","SD","WATSUR001",1,"WATSUR",2028,1.62558503003468
"CLEWSity","SD","WATSUR001",1,"WATSUR",2029,2.13032000798456
"CLEWSity","SD","WATSUR001",1,"WATSUR",2030,132.302048238033
"CLEWSity","SD","WATSUR001",1,"WATSUR",2031,132.779161796739
"CLEWSity","SD","WATSUR001",1,"WATSUR",2032,133.166724125887
"CLEWSity","SD","WATSUR001",1,"WATSUR",2033,2.58252187813054
"CLEWSity","SD","WATSUR001",1,"WATSUR",2034,2.59373602369848
"CLEWSity","SD","WATSUR001",1,"WATSUR",2035,2.65280134080998
"CLEWSity","SD","WATSUR001",1,"WATSUR",2036,2.76446695233179
"CLEWSity","SD","WATSUR001",1,"WATSUR",2037,2.68123615690839
"CLEWSity","SD","WATSUR001",1,"WATSUR",2038,2.80009761602799
"CLEWSity","SD","WATSUR001",1,"WATSUR",2039,2.87606403365388
"CLEWSity","SD","WATSUR001",1,"WATSUR",2040,3.01122709375246
"CLEWSity","SD","WATSUR001",1,"WATSUR",2041,3.08667211657809
"CLEWSity","SD","WATSUR001",1,"WATSUR",2042,3.06719930865926
"CLEWSity","SD","WATSUR001",1,"WATSUR",2043,138.410854395798
"CLEWSity","SD","WATSUR001",1,"WATSUR",2044,3.20856780477443
"CLEWSity","SD","WATSUR001",1,"WATSUR",2045,139.656328684547
"CLEWSity","SD","WATSUR001",1,"WATSUR",2046,140.179171639265
"CLEWSity","SD","WATSUR001",1,"WATSUR",2047,140.639849754875
"CLEWSity","SD","WATSUR001",1,"WATSUR",2048,141.10353946152
"CLEWSity","SD","WATSUR001",1,"WATSUR",2049,141.564029945793
"CLEWSity","SD","WATSUR001",1,"WATSUR",2050,3.74509502505569
"CLEWSity","SD","WATSUR001",1,"WATSUR",2051,142.612250481961
"CLEWSity","SD","WATSUR001",1,"WATSUR",2052,143.971853657275
"CLEWSity","SD","WATSUR001",1,"WATSUR",2053,3.73113742844225
"CLEWSity","SD","WATSUR001",1,"WATSUR",2054,145.097382005744
"CLEWSity","SD","WATSUR001",1,"WATSUR",2055,145.647592209261
"CLEWSity","SD","WATTRN001",1,"ELC002",2020,2.164
"CLEWSity","SD","WATTRN001",1,"ELC002",2021,2.272
"CLEWSity","SD","WATTRN001",1,"ELC002",2022,2.384
"CLEWSity","SD","WATTRN001",1,"ELC002",2023,2.496
"CLEWSity","SD","WATTRN001",1,"ELC002",2024,2.616
"CLEWSity","SD","WATTRN001",1,"ELC002",2025,2.736
"CLEWSity","SD","WATTRN001",1,"ELC002",2026,2.86
"CLEWSity","SD","WATTRN001",1,"ELC002",2027,2.988
"CLEWSity","SD","WATTRN001",1,"ELC002",2028,3.12
"CLEWSity","SD","WATTRN001",1,"ELC002",2029,3.256
"CLEWSity","SD","WATTRN001",1,"ELC002",2030,3.396
"CLEWSity","SD","WATTRN001",1,"ELC002",2031,3.54
"CLEWSity","SD","WATTRN001",1,"ELC002",2032,3.688
"CLEWSity","SD","WATTRN001",1,"ELC002",2033,3.84
"CLEWSity","SD","WATTRN001",1,"ELC002",2034,3.996
"CLEWSity","SD","WATTRN001",1,"ELC002",2035,4.156
"CLEWSity","SD","WATTRN001",1,"ELC002",2036,4.32
"CLEWSity","SD","WATTRN001",1,"ELC002",2037,4.492
"CLEWSity","SD","WATTRN001",1,"ELC002",2038,4.664
"CLEWSity","SD","WATTRN001",1,"ELC002",2039,4.844
"CLEWSity","SD","WATTRN001",1,"ELC002",2040,5.028
"CLEWSity","SD","WATTRN001",1,"ELC002",2041,5.22
"CLEWSity","SD","WATTRN001",1,"ELC002",2042,5.412
"CLEWSity","SD","WATTRN001",1,"ELC002",2043,5.612
"CLEWSity","SD","WATTRN001",1,"ELC002",2044,5.82
"CLEWSity","SD","WATTRN001",1,"ELC002",2045,6.028
"CLEWSity","SD","WATTRN001",1,"ELC002",2046,6.244
"CLEWSity","SD","WATTRN001",1,"ELC002",2047,6.468
"CLEWSity","SD","WATTRN001",1,"ELC002",2048,6.696
"CLEWSity","SD","WATTRN001",1,"ELC002",2049,6.932
"CLEWSity","SD","WATTRN001",1,"ELC002",2050,7.172
"CLEWSity","SD","WATTRN001",1,"ELC002",2051,7.408
"CLEWSity","SD","WATTRN001",1,"ELC002",2052,7.648
"CLEWSity","SD","WATTRN001",1,"ELC002",2053,7.30926695157734
"CLEWSity","SD","WATTRN001",1,"ELC002",2054,8.152
"CLEWSity","SD","WATTRN001",1,"ELC002",2055,8.412
"CLEWSity","SD","WATTRN001",1,"WAT001",2020,0.901666666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2021,0.946666666666666
"CLEWSity","SD","WATTRN001",1,"WAT001",2022,0.993333333333333
"CLEWSity","SD","WATTRN001",1,"WAT001",2023,1.04
"CLEWSity","SD","WATTRN001",1,"WAT001",2024,1.09
"CLEWSity","SD","WATTRN001",1,"WAT001",2025,1.14
"CLEWSity","SD","WATTRN001",1,"WAT001",2026,1.19166666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2027,1.245
"CLEWSity","SD","WATTRN001",1,"WAT001",2028,1.3
"CLEWSity","SD","WATTRN001",1,"WAT001",2029,1.35666666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2030,1.415
"CLEWSity","SD","WATTRN001",1,"WAT001",2031,1.475
"CLEWSity","SD","WATTRN001",1,"WAT001",2032,1.53666666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2033,1.6
"CLEWSity","SD","WATTRN001",1,"WAT001",2034,1.665
"CLEWSity","SD","WATTRN001",1,"WAT001",2035,1.73166666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2036,1.8
"CLEWSity","SD","WATTRN001",1,"WAT001",2037,1.87166666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2038,1.94333333333333
"CLEWSity","SD","WATTRN001",1,"WAT001",2039,2.01833333333333
"CLEWSity","SD","WATTRN001",1,"WAT001",2040,2.095
"CLEWSity","SD","WATTRN001",1,"WAT001",2041,2.175
"CLEWSity","SD","WATTRN001",1,"WAT001",2042,2.255
"CLEWSity","SD","WATTRN001",1,"WAT001",2043,2.33833333333333
"CLEWSity","SD","WATTRN001",1,"WAT001",2044,2.425
"CLEWSity","SD","WATTRN001",1,"WAT001",2045,2.51166666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2046,2.60166666666667
"CLEWSity","SD","WATTRN001",1,"WAT001",2047,2.695
"CLEWSity","SD","WATTRN001",1,"WAT001",2048,2.79
"CLEWSity","SD","WATTRN001",1,"WAT001",2049,2.88833333333333
