REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"CLEWSity","MINGAS001","CO2EQ",2021,4.3754747476542
"CLEWSity","MINGAS001","CO2EQ",2022,4.80940626503117
"CLEWSity","MINGAS001","CO2EQ",2023,5.24304704794189
"CLEWSity","MINGAS001","CO2EQ",2024,5.61035508764589
"CLEWSity","MINGAS001","CO2EQ",2025,6.05089005881246
"CLEWSity","MINGAS001","CO2EQ",2026,6.88442589626096
"CLEWSity","MINGAS001","CO2EQ",2027,7.04844847763934
"CLEWSity","MINGAS001","CO2EQ",2028,7.37930712004491
"CLEWSity","MINGAS001","CO2EQ",2029,7.55349817863249
"CLEWSity","MINGAS001","CO2EQ",2030,7.57559910606297
"CLEWSity","MINGAS001","CO2EQ",2031,7.95164551576613
"CLEWSity","MINGAS001","CO2EQ",2032,8.32778141455663
"CLEWSity","MINGAS001","CO2EQ",2033,8.70471745312924
"CLEWSity","MINGAS001","CO2EQ",2034,9.13000525800883
"CLEWSity","MINGAS001","CO2EQ",2035,9.57367659804371
"CLEWSity","MINGAS001","CO2EQ",2036,10.0444507878691
"CLEWSity","MINGAS001","CO2EQ",2037,10.4955291306083
"CLEWSity","MINGAS001","CO2EQ",2038,10.9375714501158
"CLEWSity","MINGAS001","CO2EQ",2039,11.231
"CLEWSity","MINGAS001","CO2EQ",2040,10.9861119659807
"CLEWSity","MINGAS001","CO2EQ",2041,11.231
"CLEWSity","MINGAS001","CO2EQ",2042,11.231
"CLEWSity","MINGAS001","CO2EQ",2043,11.231
"CLEWSity","MINGAS001","CO2EQ",2044,11.231
"CLEWSity","MINGAS001","CO2EQ",2045,11.231
"CLEWSity","MINGAS001","CO2EQ",2046,11.231
"CLEWSity","MINGAS001","CO2EQ",2047,11.231
"CLEWSity","MINGAS001","CO2EQ",2048,11.231
"CLEWSity","MINGAS001","CO2EQ",2049,11.231
"CLEWSity","MINGAS001","CO2EQ",2050,11.231
"CLEWSity","MINGAS001","CO2EQ",2051,11.231
"CLEWSity","MINGAS001","CO2EQ",2052,11.231
"CLEWSity","MINGAS001","CO2EQ",2053,11.231
"CLEWSity","MINGAS001","CO2EQ",2054,11.231
"CLEWSity","MINGAS001","CO2EQ",2055,11.231
"CLEWSity","MINGAS001","N2O",2020,7.58954257298216e-06
"CLEWSity","MINGAS001","N2O",2021,7.7917812263453e-06
"CLEWSity","MINGAS001","N2O",2022,8.56452010512184e-06
"CLEWSity","MINGAS001","N2O",2023,9.33674124822703e-06
"CLEWSity","MINGAS001","N2O",2024,9.99083801557455e-06
"CLEWSity","MINGAS001","N2O",2025,1.07753362279627e-05
"CLEWSity","MINGAS001","N2O",2026,1.22596846162603e-05
"CLEWSity","MINGAS001","N2O",2027,1.25517736223655e-05
"CLEWSity","MINGAS001","N2O",2028,1.31409618378504e-05
"CLEWSity","MINGAS001","N2O",2029,1.34511587189609e-05
"CLEWSity","MINGAS001","N2O",2030,1.34905157262274e-05
"CLEWSity","MINGAS001","N2O",2031,1.41601736546454e-05
"CLEWSity","MINGAS001","N2O",2032,1.48299909439171e-05
"CLEWSity","MINGAS001","N2O",2033,1.55012331103717e-05
"CLEWSity","MINGAS001","N2O",2034,1.62585793927679e-05
"CLEWSity","MINGAS001","N2O",2035,1.70486628048147e-05
"CLEWSity","MINGAS001","N2O",2036,1.78870105740702e-05
"CLEWSity","MINGAS001","N2O",2037,1.86902842678449e-05
"CLEWSity","MINGAS001","N2O",2038,1.94774667440402e-05
"CLEWSity","MINGAS001","N2O",2039,2e-05
"CLEWSity","MINGAS001","N2O",2040,1.95639069824249e-05
"CLEWSity","MINGAS001","N2O",2041,2e-05
"CLEWSity","MINGAS001","N2O",2042,2e-05
"CLEWSity","MINGAS001","N2O",2043,2e-05
"CLEWSity","MINGAS001","N2O",2044,2e-05
"CLEWSity","MINGAS001","N2O",2045,2e-05
"CLEWSity","MINGAS001","N2O",2046,2e-05
"CLEWSity","MINGAS001","N2O",2047,2e-05
"CLEWSity","MINGAS001","N2O",2048,2e-05
"CLEWSity","MINGAS001","N2O",2049,2e-05
"CLEWSity","MINGAS001","N2O",2050,2e-05
"CLEWSity","MINGAS001","N2O",2051,2e-05
"CLEWSity","MINGAS001","N2O",2052,2e-05
"CLEWSity","MINGAS001","N2O",2053,2e-05
"CLEWSity","MINGAS001","N2O",2054,2e-05
"CLEWSity","MINGAS001","N2O",2055,2e-05
"CLEWSity","PRCBAG001","CH4",2020,0.00056765733
"CLEWSity","PRCBAG001","CH4",2021,0.00083250123
"CLEWSity","PRCBAG001","CH4",2022,0.00085272879
"CLEWSity","PRCBAG001","CH4",2023,0.00087304206
"CLEWSity","PRCBAG001","CH4",2024,0.00089335533
"CLEWSity","PRCBAG001","CH4",2025,0.0009136686
"CLEWSity","PRCBAG001","CH4",2026,0.00093398187
"CLEWSity","PRCBAG001","CH4",2027,0.00095429514
"CLEWSity","PRCBAG001","CH4",2028,0.00097460841
"CLEWSity","PRCBAG001","CH4",2029,0.00099492168
"CLEWSity","PRCBAG001","CH4",2030,0.00101523495
"CLEWSity","PRCBAG001","CH4",2031,0.00104060511
"CLEWSity","PRCBAG001","CH4",2032,0.00106597527
"CLEWSity","PRCBAG001","CH4",2033,0.00109134543
"CLEWSity","PRCBAG001","CH4",2034,0.00111671559
"CLEWSity","PRCBAG001","CH4",2035,0.00114208575
"CLEWSity","PRCBAG001","CH4",2036,0.00116745591
"CLEWSity","PRCBAG001","CH4",2037,0.00119282607
"CLEWSity","PRCBAG001","CH4",2038,0.00121828194
"CLEWSity","PRCBAG001","CH4",2039,0.0012436521
"CLEWSity","PRCBAG001","CH4",2040,0.00126902226
"CLEWSity","PRCBAG001","CH4",2041,0.00130073496
"CLEWSity","PRCBAG001","CH4",2042,0.00133244766
"CLEWSity","PRCBAG001","CH4",2043,0.00136416036
"CLEWSity","PRCBAG001","CH4",2044,0.00139587306
"CLEWSity","PRCBAG001","CH4",2045,0.00142758576
"CLEWSity","PRCBAG001","CH4",2046,0.00145938417
"CLEWSity","PRCBAG001","CH4",2047,0.00149109687
"CLEWSity","PRCBAG001","CH4",2048,0.00152280957
"CLEWSity","PRCBAG001","CH4",2049,0.00155452227
"CLEWSity","PRCBAG001","CH4",2050,0.00158623497
"CLEWSity","PRCBAG001","CH4",2051,0.0016259187
"CLEWSity","PRCBAG001","CH4",2052,0.00166560243
"CLEWSity","PRCBAG001","CH4",2053,0.00170520045
"CLEWSity","PRCBAG001","CH4",2054,0.00174488418
"CLEWSity","PRCBAG001","CH4",2055,0.00178456791
"CLEWSity","PRCBAG001","CO2",2020,1.8921911
"CLEWSity","PRCBAG001","CO2",2021,2.7750041
"CLEWSity","PRCBAG001","CO2",2022,2.8424293
"CLEWSity","PRCBAG001","CO2",2023,2.9101402
"CLEWSity","PRCBAG001","CO2",2024,2.9778511
"CLEWSity","PRCBAG001","CO2",2025,3.045562
"CLEWSity","PRCBAG001","CO2",2026,3.1132729
"CLEWSity","PRCBAG001","CO2",2027,3.1809838
"CLEWSity","PRCBAG001","CO2",2028,3.2486947
"CLEWSity","PRCBAG001","CO2",2029,3.3164056
"CLEWSity","PRCBAG001","CO2",2030,3.3841165
"CLEWSity","PRCBAG001","CO2",2031,3.4686837
"CLEWSity","PRCBAG001","CO2",2032,3.5532509
"CLEWSity","PRCBAG001","CO2",2033,3.6378181
"CLEWSity","PRCBAG001","CO2",2034,3.7223853
"CLEWSity","PRCBAG001","CO2",2035,3.8069525
"CLEWSity","PRCBAG001","CO2",2036,3.8915197
"CLEWSity","PRCBAG001","CO2",2037,3.9760869
"CLEWSity","PRCBAG001","CO2",2038,4.0609398
"CLEWSity","PRCBAG001","CO2",2039,4.145507
"CLEWSity","PRCBAG001","CO2",2040,4.2300742
"CLEWSity","PRCBAG001","CO2",2041,4.3357832
"CLEWSity","PRCBAG001","CO2",2042,4.4414922
"CLEWSity","PRCBAG001","CO2",2043,4.5472012
"CLEWSity","PRCBAG001","CO2",2044,4.6529102
"CLEWSity","PRCBAG001","CO2",2045,4.7586192
"CLEWSity","PRCBAG001","CO2",2046,4.8646139
"CLEWSity","PRCBAG001","CO2",2047,4.9703229
"CLEWSity","PRCBAG001","CO2",2048,5.0760319
"CLEWSity","PRCBAG001","CO2",2049,5.1817409
"CLEWSity","PRCBAG001","CO2",2050,5.2874499
"CLEWSity","PRCBAG001","CO2",2051,5.419729
"CLEWSity","PRCBAG001","CO2",2052,5.5520081
"CLEWSity","PRCBAG001","CO2",2053,5.6840015
"CLEWSity","PRCBAG001","CO2",2054,5.8162806
"CLEWSity","PRCBAG001","CO2",2055,5.9485597
"CLEWSity","PRCBAG001","CO2EQ",2020,1.9281427309
"CLEWSity","PRCBAG001","CO2EQ",2021,2.8277291779
"CLEWSity","PRCBAG001","CO2EQ",2022,2.8964354567
"CLEWSity","PRCBAG001","CO2EQ",2023,2.9654328638
"CLEWSity","PRCBAG001","CO2EQ",2024,3.0344302709
"CLEWSity","PRCBAG001","CO2EQ",2025,3.103427678
"CLEWSity","PRCBAG001","CO2EQ",2026,3.1724250851
"CLEWSity","PRCBAG001","CO2EQ",2027,3.2414224922
"CLEWSity","PRCBAG001","CO2EQ",2028,3.3104198993
"CLEWSity","PRCBAG001","CO2EQ",2029,3.3794173064
"CLEWSity","PRCBAG001","CO2EQ",2030,3.4484147135
"CLEWSity","PRCBAG001","CO2EQ",2031,3.5345886903
"CLEWSity","PRCBAG001","CO2EQ",2032,3.6207626671
"CLEWSity","PRCBAG001","CO2EQ",2033,3.7069366439
"CLEWSity","PRCBAG001","CO2EQ",2034,3.7931106207
"CLEWSity","PRCBAG001","CO2EQ",2035,3.8792845975
"CLEWSity","PRCBAG001","CO2EQ",2036,3.9654585743
"CLEWSity","PRCBAG001","CO2EQ",2037,4.0516325511
"CLEWSity","PRCBAG001","CO2EQ",2038,4.1380976562
"CLEWSity","PRCBAG001","CO2EQ",2039,4.224271633
"CLEWSity","PRCBAG001","CO2EQ",2040,4.3104456098
"CLEWSity","PRCBAG001","CO2EQ",2041,4.4181630808
"CLEWSity","PRCBAG001","CO2EQ",2042,4.5258805518
"CLEWSity","PRCBAG001","CO2EQ",2043,4.6335980228
"CLEWSity","PRCBAG001","CO2EQ",2044,4.7413154938
"CLEWSity","PRCBAG001","CO2EQ",2045,4.8490329648
"CLEWSity","PRCBAG001","CO2EQ",2046,4.9570415641
"CLEWSity","PRCBAG001","CO2EQ",2047,5.0647590351
"CLEWSity","PRCBAG001","CO2EQ",2048,5.1724765061
"CLEWSity","PRCBAG001","CO2EQ",2049,5.2801939771
"CLEWSity","PRCBAG001","CO2EQ",2050,5.3879114481
"CLEWSity","PRCBAG001","CO2EQ",2051,5.522703851
"CLEWSity","PRCBAG001","CO2EQ",2052,5.6574962539
"CLEWSity","PRCBAG001","CO2EQ",2053,5.7919975285
"CLEWSity","PRCBAG001","CO2EQ",2054,5.9267899314
"CLEWSity","PRCBAG001","CO2EQ",2055,6.0615823343
"CLEWSity","PRCBAG001","N2O",2020,7.5687644e-05
"CLEWSity","PRCBAG001","N2O",2021,0.000111000164
"CLEWSity","PRCBAG001","N2O",2022,0.000113697172
"CLEWSity","PRCBAG001","N2O",2023,0.000116405608
"CLEWSity","PRCBAG001","N2O",2024,0.000119114044
"CLEWSity","PRCBAG001","N2O",2025,0.00012182248
"CLEWSity","PRCBAG001","N2O",2026,0.000124530916
"CLEWSity","PRCBAG001","N2O",2027,0.000127239352
"CLEWSity","PRCBAG001","N2O",2028,0.000129947788
"CLEWSity","PRCBAG001","N2O",2029,0.000132656224
"CLEWSity","PRCBAG001","N2O",2030,0.00013536466
"CLEWSity","PRCBAG001","N2O",2031,0.000138747348
"CLEWSity","PRCBAG001","N2O",2032,0.000142130036
"CLEWSity","PRCBAG001","N2O",2033,0.000145512724
"CLEWSity","PRCBAG001","N2O",2034,0.000148895412
"CLEWSity","PRCBAG001","N2O",2035,0.0001522781
"CLEWSity","PRCBAG001","N2O",2036,0.000155660788
"CLEWSity","PRCBAG001","N2O",2037,0.000159043476
"CLEWSity","PRCBAG001","N2O",2038,0.000162437592
"CLEWSity","PRCBAG001","N2O",2039,0.00016582028
"CLEWSity","PRCBAG001","N2O",2040,0.000169202968
"CLEWSity","PRCBAG001","N2O",2041,0.000173431328
"CLEWSity","PRCBAG001","N2O",2042,0.000177659688
"CLEWSity","PRCBAG001","N2O",2043,0.000181888048
"CLEWSity","PRCBAG001","N2O",2044,0.000186116408
"CLEWSity","PRCBAG001","N2O",2045,0.000190344768
"CLEWSity","PRCBAG001","N2O",2046,0.000194584556
"CLEWSity","PRCBAG001","N2O",2047,0.000198812916
"CLEWSity","PRCBAG001","N2O",2048,0.000203041276
"CLEWSity","PRCBAG001","N2O",2049,0.000207269636
"CLEWSity","PRCBAG001","N2O",2050,0.000211497996
"CLEWSity","PRCBAG001","N2O",2051,0.00021678916
"CLEWSity","PRCBAG001","N2O",2052,0.000222080324
"CLEWSity","PRCBAG001","N2O",2053,0.00022736006
"CLEWSity","PRCBAG001","N2O",2054,0.000232651224
"CLEWSity","PRCBAG001","N2O",2055,0.000237942388
