REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"CLEWSity","SD","IMPDSL001",1,2026,3.42779851576332
"CLEWSity","SD","IMPDSL001",1,2027,3.38043936906158
"CLEWSity","SD","IMPDSL001",1,2028,3.45644711023805
"CLEWSity","SD","IMPDSL001",1,2029,3.53657048670864
"CLEWSity","SD","IMPDSL001",1,2030,3.6694770391204
"CLEWSity","SD","IMPDSL001",1,2031,3.77037776853217
"CLEWSity","SD","IMPDSL001",1,2032,3.8671588391204
"CLEWSity","SD","IMPDSL001",1,2033,3.97016315676746
"CLEWSity","SD","IMPDSL001",1,2034,4.07106388617923
"CLEWSity","SD","IMPDSL001",1,2035,3.98866628617923
"CLEWSity","SD","IMPDSL001",1,2036,3.95050640703294
"CLEWSity","SD","IMPDSL001",1,2037,3.98281998037913
"CLEWSity","SD","IMPDSL001",1,2038,3.94415203441533
"CLEWSity","SD","IMPDSL001",1,2039,4.43809378246108
"CLEWSity","SD","IMPDSL001",1,2040,4.6805814043557
"CLEWSity","SD","IMPDSL001",1,2041,4.82399674553216
"CLEWSity","SD","IMPDSL001",1,2042,4.96329443964981
"CLEWSity","SD","IMPDSL001",1,2043,4.88337793247335
"CLEWSity","SD","IMPDSL001",1,2044,4.79724122900276
"CLEWSity","SD","IMPDSL001",1,2045,4.81948511147232
"CLEWSity","SD","IMPDSL001",1,2046,4.87581464784708
"CLEWSity","SD","IMPDSL001",1,2047,4.49815781761929
"CLEWSity","SD","IMPDSL001",1,2048,5.01323288989169
"CLEWSity","SD","IMPDSL001",1,2049,4.03631071628409
"CLEWSity","SD","IMPDSL001",1,2050,4.98997983006184
"CLEWSity","SD","IMPDSL001",1,2051,4.85562116914762
"CLEWSity","SD","IMPDSL001",1,2052,4.22058823529412
"CLEWSity","SD","IMPDSL001",1,2053,4.32531441176471
"CLEWSity","SD","IMPDSL001",1,2054,4.42235294117647
"CLEWSity","SD","IMPDSL001",1,2055,4.91104651709926
"CLEWSity","SD","IMPGSL001",1,2020,1.59087651965336
"CLEWSity","SD","IMPGSL001",1,2021,1.90233834892762
"CLEWSity","SD","IMPGSL001",1,2022,1.58089778065843
"CLEWSity","SD","IMPGSL001",1,2023,1.39178614192321
"CLEWSity","SD","IMPGSL001",1,2024,1.71297706713147
"CLEWSity","SD","IMPGSL001",1,2025,1.64256289317578
"CLEWSity","SD","IMPGSL001",1,2026,1.68389925788166
"CLEWSity","SD","IMPGSL001",1,2027,1.66355318453079
"CLEWSity","SD","IMPGSL001",1,2028,1.70489005511902
"CLEWSity","SD","IMPGSL001",1,2029,1.74828524335432
"CLEWSity","SD","IMPGSL001",1,2030,1.8180720195602
"CLEWSity","SD","IMPGSL001",1,2031,1.87185538426608
"CLEWSity","SD","IMPGSL001",1,2032,1.9235794195602
"CLEWSity","SD","IMPGSL001",1,2033,1.97841507838373
"CLEWSity","SD","IMPGSL001",1,2034,2.03219844308961
"CLEWSity","SD","IMPGSL001",1,2035,1.99433314308961
"CLEWSity","SD","IMPGSL001",1,2036,1.97525320351647
"CLEWSity","SD","IMPGSL001",1,2037,1.99140999018957
"CLEWSity","SD","IMPGSL001",1,2038,1.97207601720766
"CLEWSity","SD","IMPGSL001",1,2039,2.1985351779201
"CLEWSity","SD","IMPGSL001",1,2040,2.34029070217785
"CLEWSity","SD","IMPGSL001",1,2041,2.41199837276608
"CLEWSity","SD","IMPGSL001",1,2042,2.48164721982491
"CLEWSity","SD","IMPGSL001",1,2043,2.44168896623667
"CLEWSity","SD","IMPGSL001",1,2044,2.39862061450138
"CLEWSity","SD","IMPGSL001",1,2045,2.40974255573616
"CLEWSity","SD","IMPGSL001",1,2046,2.43790732392354
"CLEWSity","SD","IMPGSL001",1,2047,2.24907890880964
"CLEWSity","SD","IMPGSL001",1,2048,2.50661644494584
"CLEWSity","SD","IMPGSL001",1,2049,2.01815535814205
"CLEWSity","SD","IMPGSL001",1,2050,2.49498991503092
"CLEWSity","SD","IMPGSL001",1,2051,2.42781058457381
"CLEWSity","SD","IMPGSL001",1,2052,2.11029411764706
"CLEWSity","SD","IMPGSL001",1,2053,2.16265720588235
"CLEWSity","SD","IMPGSL001",1,2054,2.21117647058824
"CLEWSity","SD","IMPGSL001",1,2055,2.39975006423182
"CLEWSity","SD","LNDAGR001",1,2020,3775.85956495666
"CLEWSity","SD","LNDAGR001",1,2021,3882.0164463121
"CLEWSity","SD","LNDAGR001",1,2022,3908.62814799132
"CLEWSity","SD","LNDAGR001",1,2023,3955.25481147746
"CLEWSity","SD","LNDAGR001",1,2024,4061.95233066611
"CLEWSity","SD","LNDAGR001",1,2025,4141.30765649293
"CLEWSity","SD","LNDAGR001",1,2026,4215.38598784181
"CLEWSity","SD","LNDAGR001",1,2027,4283.58980128061
"CLEWSity","SD","LNDAGR001",1,2028,4381.57805745825
"CLEWSity","SD","LNDAGR001",1,2029,4455.85246723859
"CLEWSity","SD","LNDAGR001",1,2030,4556.55000014168
"CLEWSity","SD","LNDAGR001",1,2031,4655.72363671151
"CLEWSity","SD","LNDAGR001",1,2032,4730.79127002127
"CLEWSity","SD","LNDAGR001",1,2033,4830.06488698319
"CLEWSity","SD","LNDAGR001",1,2034,4929.238523553
"CLEWSity","SD","LNDAGR001",1,2035,5019.68347776987
"CLEWSity","SD","LNDAGR001",1,2036,5113.50489488453
"CLEWSity","SD","LNDAGR001",1,2037,5210.6821906893
"CLEWSity","SD","LNDAGR001",1,2038,5304.47941414598
"CLEWSity","SD","LNDAGR001",1,2039,5455.36262856133
"CLEWSity","SD","LNDAGR001",1,2040,5554.7342263692
"CLEWSity","SD","LNDAGR001",1,2041,5657.20208254686
"CLEWSity","SD","LNDAGR001",1,2042,5783.38349884735
"CLEWSity","SD","LNDAGR001",1,2043,5899.12614365765
"CLEWSity","SD","LNDAGR001",1,2044,5990.66295009021
"CLEWSity","SD","LNDAGR001",1,2045,6111.27037535984
"CLEWSity","SD","LNDAGR001",1,2046,6233.50092700592
"CLEWSity","SD","LNDAGR001",1,2047,6335.06546119473
"CLEWSity","SD","LNDAGR001",1,2048,6479.14103835973
"CLEWSity","SD","LNDAGR001",1,2049,6552.16912762569
"CLEWSity","SD","LNDAGR001",1,2050,6741.03977389279
"CLEWSity","SD","LNDAGR001",1,2051,6854.18993519177
"CLEWSity","SD","LNDAGR001",1,2052,6967.40810300023
"CLEWSity","SD","LNDAGR001",1,2053,7091.94325655563
"CLEWSity","SD","LNDAGR001",1,2054,7240.02197023388
"CLEWSity","SD","LNDAGR001",1,2055,7427.99785539085
"CLEWSity","SD","LNDBLT001",1,2020,750
"CLEWSity","SD","LNDBLT001",1,2021,758
"CLEWSity","SD","LNDBLT001",1,2022,765
"CLEWSity","SD","LNDBLT001",1,2023,773
"CLEWSity","SD","LNDBLT001",1,2024,780
"CLEWSity","SD","LNDBLT001",1,2025,787.999999999999
"CLEWSity","SD","LNDBLT001",1,2026,796
"CLEWSity","SD","LNDBLT001",1,2027,804
"CLEWSity","SD","LNDBLT001",1,2028,812
"CLEWSity","SD","LNDBLT001",1,2029,820
"CLEWSity","SD","LNDBLT001",1,2030,828
"CLEWSity","SD","LNDBLT001",1,2031,837
"CLEWSity","SD","LNDBLT001",1,2032,845
"CLEWSity","SD","LNDBLT001",1,2033,854
"CLEWSity","SD","LNDBLT001",1,2034,862
"CLEWSity","SD","LNDBLT001",1,2035,871
"CLEWSity","SD","LNDBLT001",1,2036,879
"CLEWSity","SD","LNDBLT001",1,2037,888
"CLEWSity","SD","LNDBLT001",1,2038,897
"CLEWSity","SD","LNDBLT001",1,2039,906
"CLEWSity","SD","LNDBLT001",1,2040,915
"CLEWSity","SD","LNDBLT001",1,2041,924
"CLEWSity","SD","LNDBLT001",1,2042,934
"CLEWSity","SD","LNDBLT001",1,2043,943
"CLEWSity","SD","LNDBLT001",1,2044,952
"CLEWSity","SD","LNDBLT001",1,2045,962
"CLEWSity","SD","LNDBLT001",1,2046,971
"CLEWSity","SD","LNDBLT001",1,2047,981
"CLEWSity","SD","LNDBLT001",1,2048,991
"CLEWSity","SD","LNDBLT001",1,2049,1001
"CLEWSity","SD","LNDBLT001",1,2050,1011
"CLEWSity","SD","LNDBLT001",1,2051,1021
"CLEWSity","SD","LNDBLT001",1,2052,1031
"CLEWSity","SD","LNDBLT001",1,2053,1042
"CLEWSity","SD","LNDBLT001",1,2054,1052
"CLEWSity","SD","LNDBLT001",1,2055,1062
"CLEWSity","SD","LNDCRP001I",1,2020,14
"CLEWSity","SD","LNDCRP001I",1,2021,19.8531397058824
"CLEWSity","SD","LNDCRP001I",1,2022,25.5880367647059
"CLEWSity","SD","LNDCRP001I",1,2023,31.4705882352941
"CLEWSity","SD","LNDCRP001I",1,2024,37.206080882353
"CLEWSity","SD","LNDCRP001I",1,2025,62.8102196078431
"CLEWSity","SD","LNDCRP001I",1,2026,69.921568627451
"CLEWSity","SD","LNDCRP001I",1,2027,77.2289960784314
"CLEWSity","SD","LNDCRP001I",1,2028,84.339631372549
"CLEWSity","SD","LNDCRP001I",1,2029,91.6470588235294
"CLEWSity","SD","LNDCRP001I",1,2030,98.7584078431373
"CLEWSity","SD","LNDCRP001I",1,2031,106.653356862745
"CLEWSity","SD","LNDCRP001I",1,2032,114.352941176471
"CLEWSity","SD","LNDCRP001I",1,2033,122.248603921569
"CLEWSity","SD","LNDCRP001I",1,2034,130.143552941176
"CLEWSity","SD","LNDCRP001I",1,2035,129.210552941177
"CLEWSity","SD","LNDCRP001I",1,2036,122.424413235294
"CLEWSity","SD","LNDCRP001I",1,2037,115.755516176471
"CLEWSity","SD","LNDCRP001I",1,2038,110.294117647059
"CLEWSity","SD","LNDCRP001I",1,2039,112.647058823529
"CLEWSity","SD","LNDCRP001I",1,2040,153.137254901961
"CLEWSity","SD","LNDCRP001I",1,2041,157.058823529412
"CLEWSity","SD","LNDCRP001I",1,2042,160.78431372549
"CLEWSity","SD","LNDCRP001I",1,2043,152.739678431373
"CLEWSity","SD","LNDCRP001I",1,2044,144.499250980392
"CLEWSity","SD","LNDCRP001I",1,2045,136.454901960784
"CLEWSity","SD","LNDCRP001I",1,2046,176.078431372549
"CLEWSity","SD","LNDCRP001I",1,2047,180
"CLEWSity","SD","LNDCRP001I",1,2048,183.921568627451
"CLEWSity","SD","LNDCRP001I",1,2049,187.647058823529
"CLEWSity","SD","LNDCRP001I",1,2050,191.56862745098
"CLEWSity","SD","LNDCRP001I",1,2051,196.274509803922
"CLEWSity","SD","LNDCRP001I",1,2052,200.980392156863
"CLEWSity","SD","LNDCRP001I",1,2053,205.882352941177
"CLEWSity","SD","LNDCRP001I",1,2054,210.588235294118
"CLEWSity","SD","LNDCRP001I",1,2055,143.559900490196
"CLEWSity","SD","LNDCRP001R",1,2020,100
"CLEWSity","SD","LNDCRP001R",1,2021,93.333
"CLEWSity","SD","LNDCRP001R",1,2022,86.667
"CLEWSity","SD","LNDCRP001R",1,2023,80
"CLEWSity","SD","LNDCRP001R",1,2024,73.333
"CLEWSity","SD","LNDCRP001R",1,2025,66.667
"CLEWSity","SD","LNDCRP001R",1,2026,60
"CLEWSity","SD","LNDCRP001R",1,2027,53.333
"CLEWSity","SD","LNDCRP001R",1,2028,46.667
"CLEWSity","SD","LNDCRP001R",1,2029,40
"CLEWSity","SD","LNDCRP001R",1,2030,33.333
"CLEWSity","SD","LNDCRP001R",1,2031,26.667
"CLEWSity","SD","LNDCRP001R",1,2032,20
"CLEWSity","SD","LNDCRP001R",1,2033,13.333
"CLEWSity","SD","LNDCRP001R",1,2034,6.667
"CLEWSity","SD","LNDCRP001R",1,2055,111.502889817629
"CLEWSity","SD","LNDCRP002I",1,2020,18
"CLEWSity","SD","LNDCRP002I",1,2021,24.7886078110339
"CLEWSity","SD","LNDCRP002I",1,2022,34.8525681916394
"CLEWSity","SD","LNDCRP002I",1,2023,33.6525681916394
"CLEWSity","SD","LNDCRP002I",1,2024,44.4939143447356
"CLEWSity","SD","LNDCRP002I",1,2025,42.8304368850881
"CLEWSity","SD","LNDCRP002I",1,2026,44.7355035517548
"CLEWSity","SD","LNDCRP002I",1,2027,40.5699738768819
"CLEWSity","SD","LNDCRP002I",1,2028,42.4750405435486
"CLEWSity","SD","LNDCRP002I",1,2029,44.3801072102153
"CLEWSity","SD","LNDCRP002I",1,2030,48.9947368768819
"CLEWSity","SD","LNDCRP002I",1,2031,51.3008702102152
"CLEWSity","SD","LNDCRP002I",1,2032,53.6070035435485
"CLEWSity","SD","LNDCRP002I",1,2033,56.0134035435486
"CLEWSity","SD","LNDCRP002I",1,2034,58.3195368768819
"CLEWSity","SD","LNDCRP002I",1,2035,60.7259368768819
"CLEWSity","SD","LNDCRP002I",1,2036,65.6949394805599
"CLEWSity","SD","LNDCRP002I",1,2037,73.9025781272975
"CLEWSity","SD","LNDCRP002I",1,2038,77.5226458965283
"CLEWSity","SD","LNDCRP002I",1,2039,65.481299743432
"CLEWSity","SD","LNDCRP002I",1,2040,69.747573876882
"CLEWSity","SD","LNDCRP002I",1,2041,72.655307210215
"CLEWSity","SD","LNDCRP002I",1,2042,75.5630405435486
"CLEWSity","SD","LNDCRP002I",1,2043,79.802127876882
"CLEWSity","SD","LNDCRP002I",1,2044,83.9408075435486
"CLEWSity","SD","LNDCRP002I",1,2045,93.0443890617069
"CLEWSity","SD","LNDCRP002I",1,2046,56.1032185249306
"CLEWSity","SD","LNDCRP002I",1,2047,34.1979913152041
"CLEWSity","SD","LNDCRP002I",1,2048,54.8038070816769
"CLEWSity","SD","LNDCRP002I",1,2049,4.55821338047499
"CLEWSity","SD","LNDCRP002I",1,2050,46.0494596948216
"CLEWSity","SD","LNDCRP002I",1,2051,34.9455458697744
"CLEWSity","SD","LNDCRP002I",1,2053,0.0849999999999258
"CLEWSity","SD","LNDCRP002R",1,2020,56.85956495667
"CLEWSity","SD","LNDCRP002R",1,2021,85.867
"CLEWSity","SD","LNDCRP002R",1,2022,31.6169285771001
"CLEWSity","SD","LNDCRP002R",1,2023,8.49912493005045
"CLEWSity","SD","LNDCRP002R",1,2024,33.55788965588
"CLEWSity","SD","LNDCRP002R",1,2039,41.0234266208755
"CLEWSity","SD","LNDCRP002R",1,2055,0.0434988179663593
"CLEWSity","SD","LNDFOR001",1,2020,5250
"CLEWSity","SD","LNDFOR001",1,2021,5163
"CLEWSity","SD","LNDFOR001",1,2022,5075
"CLEWSity","SD","LNDFOR001",1,2023,4988
"CLEWSity","SD","LNDFOR001",1,2024,4900.00000000001
"CLEWSity","SD","LNDFOR001",1,2025,4813
"CLEWSity","SD","LNDFOR001",1,2026,4725
"CLEWSity","SD","LNDFOR001",1,2027,4638
"CLEWSity","SD","LNDFOR001",1,2028,4550
"CLEWSity","SD","LNDFOR001",1,2029,4463
"CLEWSity","SD","LNDFOR001",1,2030,4375
"CLEWSity","SD","LNDFOR001",1,2031,4288
"CLEWSity","SD","LNDFOR001",1,2032,4200
"CLEWSity","SD","LNDFOR001",1,2033,4113
"CLEWSity","SD","LNDFOR001",1,2034,4025
"CLEWSity","SD","LNDFOR001",1,2035,3938
"CLEWSity","SD","LNDFOR001",1,2036,3850
"CLEWSity","SD","LNDFOR001",1,2037,3763
"CLEWSity","SD","LNDFOR001",1,2038,3675
"CLEWSity","SD","LNDFOR001",1,2039,3588
"CLEWSity","SD","LNDFOR001",1,2040,3500
"CLEWSity","SD","LNDFOR001",1,2041,3413
"CLEWSity","SD","LNDFOR001",1,2042,3325
"CLEWSity","SD","LNDFOR001",1,2043,3238
"CLEWSity","SD","LNDFOR001",1,2044,3150
"CLEWSity","SD","LNDFOR001",1,2045,3102.11858728293
"CLEWSity","SD","LNDFOR001",1,2046,3408.00487962512
"CLEWSity","SD","LNDFOR001",1,2047,3466.02490817235
"CLEWSity","SD","LNDFOR001",1,2048,3499.01014243388
"CLEWSity","SD","LNDFOR001",1,2049,3714.62708305618
"CLEWSity","SD","LNDFOR001",1,2050,3764.12368631202
"CLEWSity","SD","LNDFOR001",1,2051,3812.38128258889
"CLEWSity","SD","LNDFOR001",1,2052,3866.03931593321
"CLEWSity","SD","LNDFOR001",1,2053,3922.29311222864
"CLEWSity","SD","LNDFOR001",1,2054,3994.19582863861
"CLEWSity","SD","LNDFOR001",1,2055,4115.59127205123
"CLEWSity","SD","LNDOTH001",1,2020,5224.14043504334
"CLEWSity","SD","LNDOTH001",1,2021,5196.98355368791
"CLEWSity","SD","LNDOTH001",1,2022,5251.37185200867
"CLEWSity","SD","LNDOTH001",1,2023,5283.74518852253
"CLEWSity","SD","LNDOTH001",1,2024,5258.04766933388
"CLEWSity","SD","LNDOTH001",1,2025,5257.69234350707
"CLEWSity","SD","LNDOTH001",1,2026,5263.61401215815
"CLEWSity","SD","LNDOTH001",1,2027,5274.41019871939
"CLEWSity","SD","LNDOTH001",1,2028,5256.42194254174
"CLEWSity","SD","LNDOTH001",1,2029,5261.14753276143
"CLEWSity","SD","LNDOTH001",1,2030,5240.4499998583
"CLEWSity","SD","LNDOTH001",1,2031,5219.27636328849
"CLEWSity","SD","LNDOTH001",1,2032,5224.20872997878
"CLEWSity","SD","LNDOTH001",1,2033,6937.24681735575
"CLEWSity","SD","LNDOTH001",1,2034,5183.761476447
"CLEWSity","SD","LNDOTH001",1,2035,5171.31652223014
"CLEWSity","SD","LNDOTH001",1,2036,5157.49510511548
"CLEWSity","SD","LNDOTH001",1,2037,5138.31780931069
"CLEWSity","SD","LNDOTH001",1,2038,5123.52058585401
"CLEWSity","SD","LNDOTH001",1,2039,5050.63737143867
"CLEWSity","SD","LNDOTH001",1,2040,5030.26577363079
"CLEWSity","SD","LNDOTH001",1,2041,5005.79791745315
"CLEWSity","SD","LNDOTH001",1,2042,4963.8276471249
"CLEWSity","SD","LNDOTH001",1,2043,4919.87385634235
"CLEWSity","SD","LNDOTH001",1,2044,4907.33704990979
"CLEWSity","SD","LNDOTH001",1,2045,4824.61103735723
"CLEWSity","SD","LNDOTH001",1,2046,4387.49419336897
"CLEWSity","SD","LNDOTH001",1,2047,4217.90963063293
"CLEWSity","SD","LNDOTH001",1,2048,4030.84881920639
"CLEWSity","SD","LNDOTH001",1,2049,3732.20378931813
"CLEWSity","SD","LNDOTH001",1,2050,3483.83653979518
"CLEWSity","SD","LNDOTH001",1,2051,3312.42878221934
"CLEWSity","SD","LNDOTH001",1,2052,3135.55258106656
"CLEWSity","SD","LNDOTH001",1,2053,2943.76363121573
"CLEWSity","SD","LNDOTH001",1,2054,2713.78220112752
"CLEWSity","SD","LNDOTH001",1,2055,2394.41087255791
"CLEWSity","SD","MINGAS001",1,2020,85.0652110423921
"CLEWSity","SD","MINGAS001",1,2021,91.5976529872366
"CLEWSity","SD","MINGAS001",1,2022,99.8192577738886
"CLEWSity","SD","MINGAS001",1,2023,105.6991508174
"CLEWSity","SD","MINGAS001",1,2024,114.321542742757
"CLEWSity","SD","MINGAS001",1,2025,126.229302371682
"CLEWSity","SD","MINGAS001",1,2026,134.448080404809
"CLEWSity","SD","MINGAS001",1,2027,137.384087865792
"CLEWSity","SD","MINGAS001",1,2028,145.622627672857
"CLEWSity","SD","MINGAS001",1,2029,149.002654870431
"CLEWSity","SD","MINGAS001",1,2030,154.4357860243
"CLEWSity","SD","MINGAS001",1,2031,157.893268430168
"CLEWSity","SD","MINGAS001",1,2032,163.20948653806
"CLEWSity","SD","MINGAS001",1,2033,166.691776588587
"CLEWSity","SD","MINGAS001",1,2034,172.037599726789
"CLEWSity","SD","MINGAS001",1,2035,178.001266770322
"CLEWSity","SD","MINGAS001",1,2036,187.690003427051
"CLEWSity","SD","MINGAS001",1,2037,196.067561292175
"CLEWSity","SD","MINGAS001",1,2038,200.870616445991
"CLEWSity","SD","MINGAS001",1,2039,207.00582310785
"CLEWSity","SD","MINGAS001",1,2040,225.933516417678
"CLEWSity","SD","MINGAS001",1,2041,233.623991812279
"CLEWSity","SD","MINGAS001",1,2042,241.304148357001
"CLEWSity","SD","MINGAS001",1,2043,248.513295854431
"CLEWSity","SD","MINGAS001",1,2044,197.348643034587
"CLEWSity","SD","MINGAS001",1,2045,165.410862904602
"CLEWSity","SD","MINGAS001",1,2046,213.019224294694
"CLEWSity","SD","MINGAS001",1,2047,174.24684567138
"CLEWSity","SD","MINGAS001",1,2048,140.569138642615
"CLEWSity","SD","MINGAS001",1,2049,136.982971721014
"CLEWSity","SD","MINGAS001",1,2050,133.343698072674
"CLEWSity","SD","MINGAS001",1,2051,148.136041280622
"CLEWSity","SD","MINGAS001",1,2052,104.709745108086
"CLEWSity","SD","MINGAS001",1,2053,84.4471925511365
"CLEWSity","SD","MINGAS001",1,2054,96.4876302036315
"CLEWSity","SD","MINGAS001",1,2055,105.874713441504
"CLEWSity","SD","MINHYD001",1,2020,21.44448
"CLEWSity","SD","MINHYD001",1,2021,21.44448
"CLEWSity","SD","MINHYD001",1,2022,21.44448
"CLEWSity","SD","MINHYD001",1,2023,21.44448
