REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
"CLEWSity","FORWOO001","CH4",1,2036,0.00037236
"CLEWSity","FORWOO001","CH4",1,2037,0.0003798
"CLEWSity","FORWOO001","CH4",1,2038,0.00038739
"CLEWSity","FORWOO001","CH4",1,2039,0.00039516
"CLEWSity","FORWOO001","CH4",1,2040,0.00040305
"CLEWSity","FORWOO001","CH4",1,2041,0.00041112
"CLEWSity","FORWOO001","CH4",1,2042,0.00041934
"CLEWSity","FORWOO001","CH4",1,2043,0.00042771
"CLEWSity","FORWOO001","CH4",1,2044,0.00043626
"CLEWSity","FORWOO001","CH4",1,2045,0.00044499
"CLEWSity","FORWOO001","CH4",1,2046,0.0004539
"CLEWSity","FORWOO001","CH4",1,2047,0.00046299
"CLEWSity","FORWOO001","CH4",1,2048,0.00047223
"CLEWSity","FORWOO001","CH4",1,2049,0.00048168
"CLEWSity","FORWOO001","CH4",1,2050,0.00049131
"CLEWSity","FORWOO001","CH4",1,2051,0.00050115
"CLEWSity","FORWOO001","CH4",1,2052,0.00051117
"CLEWSity","FORWOO001","CH4",1,2053,0.0005214
"CLEWSity","FORWOO001","CH4",1,2054,0.00053181
"CLEWSity","FORWOO001","CH4",1,2055,0.00054246
"CLEWSity","FORWOO001","CO2",1,2020,1.012592
"CLEWSity","FORWOO001","CO2",1,2021,1.032864
"CLEWSity","FORWOO001","CO2",1,2022,1.053584
"CLEWSity","FORWOO001","CO2",1,2023,1.07464
"CLEWSity","FORWOO001","CO2",1,2024,1.096144
"CLEWSity","FORWOO001","CO2",1,2025,1.117984
"CLEWSity","FORWOO001","CO2",1,2026,1.140384
"CLEWSity","FORWOO001","CO2",1,2027,1.163232
"CLEWSity","FORWOO001","CO2",1,2028,1.186416
"CLEWSity","FORWOO001","CO2",1,2029,1.21016
"CLEWSity","FORWOO001","CO2",1,2030,1.234352
"CLEWSity","FORWOO001","CO2",1,2031,1.259104
"CLEWSity","FORWOO001","CO2",1,2032,1.284304
"CLEWSity","FORWOO001","CO2",1,2033,1.309952
"CLEWSity","FORWOO001","CO2",1,2034,1.33616
"CLEWSity","FORWOO001","CO2",1,2035,1.362816
"CLEWSity","FORWOO001","CO2",1,2036,1.390144
"CLEWSity","FORWOO001","CO2",1,2037,1.41792
"CLEWSity","FORWOO001","CO2",1,2038,1.446256
"CLEWSity","FORWOO001","CO2",1,2039,1.475264
"CLEWSity","FORWOO001","CO2",1,2040,1.50472
"CLEWSity","FORWOO001","CO2",1,2041,1.534848
"CLEWSity","FORWOO001","CO2",1,2042,1.565536
"CLEWSity","FORWOO001","CO2",1,2043,1.596784
"CLEWSity","FORWOO001","CO2",1,2044,1.628704
"CLEWSity","FORWOO001","CO2",1,2045,1.661296
"CLEWSity","FORWOO001","CO2",1,2046,1.69456
"CLEWSity","FORWOO001","CO2",1,2047,1.728496
"CLEWSity","FORWOO001","CO2",1,2048,1.762992
"CLEWSity","FORWOO001","CO2",1,2049,1.798272
"CLEWSity","FORWOO001","CO2",1,2050,1.834224
"CLEWSity","FORWOO001","CO2",1,2051,1.87096
"CLEWSity","FORWOO001","CO2",1,2052,1.908368
"CLEWSity","FORWOO001","CO2",1,2053,1.94656
"CLEWSity","FORWOO001","CO2",1,2054,1.985424
"CLEWSity","FORWOO001","CO2",1,2055,2.025184
"CLEWSity","FORWOO001","CO2EQ",1,2020,1.093961
"CLEWSity","FORWOO001","CO2EQ",1,2021,1.115862
"CLEWSity","FORWOO001","CO2EQ",1,2022,1.138247
"CLEWSity","FORWOO001","CO2EQ",1,2023,1.160995
"CLEWSity","FORWOO001","CO2EQ",1,2024,1.184227
"CLEWSity","FORWOO001","CO2EQ",1,2025,1.207822
"CLEWSity","FORWOO001","CO2EQ",1,2026,1.232022
"CLEWSity","FORWOO001","CO2EQ",1,2027,1.256706
"CLEWSity","FORWOO001","CO2EQ",1,2028,1.281753
"CLEWSity","FORWOO001","CO2EQ",1,2029,1.307405
"CLEWSity","FORWOO001","CO2EQ",1,2030,1.333541
"CLEWSity","FORWOO001","CO2EQ",1,2031,1.360282
"CLEWSity","FORWOO001","CO2EQ",1,2032,1.387507
"CLEWSity","FORWOO001","CO2EQ",1,2033,1.415216
"CLEWSity","FORWOO001","CO2EQ",1,2034,1.44353
"CLEWSity","FORWOO001","CO2EQ",1,2035,1.472328
"CLEWSity","FORWOO001","CO2EQ",1,2036,1.501852
"CLEWSity","FORWOO001","CO2EQ",1,2037,1.53186
"CLEWSity","FORWOO001","CO2EQ",1,2038,1.562473
"CLEWSity","FORWOO001","CO2EQ",1,2039,1.593812
"CLEWSity","FORWOO001","CO2EQ",1,2040,1.625635
"CLEWSity","FORWOO001","CO2EQ",1,2041,1.658184
"CLEWSity","FORWOO001","CO2EQ",1,2042,1.691338
"CLEWSity","FORWOO001","CO2EQ",1,2043,1.725097
"CLEWSity","FORWOO001","CO2EQ",1,2044,1.759582
"CLEWSity","FORWOO001","CO2EQ",1,2045,1.794793
"CLEWSity","FORWOO001","CO2EQ",1,2046,1.83073
"CLEWSity","FORWOO001","CO2EQ",1,2047,1.867393
"CLEWSity","FORWOO001","CO2EQ",1,2048,1.904661
"CLEWSity","FORWOO001","CO2EQ",1,2049,1.942776
"CLEWSity","FORWOO001","CO2EQ",1,2050,1.981617
"CLEWSity","FORWOO001","CO2EQ",1,2051,2.021305
"CLEWSity","FORWOO001","CO2EQ",1,2052,2.061719
"CLEWSity","FORWOO001","CO2EQ",1,2053,2.10298
"CLEWSity","FORWOO001","CO2EQ",1,2054,2.144967
"CLEWSity","FORWOO001","CO2EQ",1,2055,2.187922
"CLEWSity","FORWOO001","N2O",1,2020,3.6164e-05
"CLEWSity","FORWOO001","N2O",1,2021,3.6888e-05
"CLEWSity","FORWOO001","N2O",1,2022,3.7628e-05
"CLEWSity","FORWOO001","N2O",1,2023,3.838e-05
"CLEWSity","FORWOO001","N2O",1,2024,3.9148e-05
"CLEWSity","FORWOO001","N2O",1,2025,3.9928e-05
"CLEWSity","FORWOO001","N2O",1,2026,4.0728e-05
"CLEWSity","FORWOO001","N2O",1,2027,4.1544e-05
"CLEWSity","FORWOO001","N2O",1,2028,4.2372e-05
"CLEWSity","FORWOO001","N2O",1,2029,4.322e-05
"CLEWSity","FORWOO001","N2O",1,2030,4.4084e-05
"CLEWSity","FORWOO001","N2O",1,2031,4.4968e-05
"CLEWSity","FORWOO001","N2O",1,2032,4.5868e-05
"CLEWSity","FORWOO001","N2O",1,2033,4.6784e-05
"CLEWSity","FORWOO001","N2O",1,2034,4.772e-05
"CLEWSity","FORWOO001","N2O",1,2035,4.8672e-05
"CLEWSity","FORWOO001","N2O",1,2036,4.9648e-05
"CLEWSity","FORWOO001","N2O",1,2037,5.064e-05
"CLEWSity","FORWOO001","N2O",1,2038,5.1652e-05
"CLEWSity","FORWOO001","N2O",1,2039,5.2688e-05
"CLEWSity","FORWOO001","N2O",1,2040,5.374e-05
"CLEWSity","FORWOO001","N2O",1,2041,5.4816e-05
"CLEWSity","FORWOO001","N2O",1,2042,5.5912e-05
"CLEWSity","FORWOO001","N2O",1,2043,5.7028e-05
"CLEWSity","FORWOO001","N2O",1,2044,5.8168e-05
"CLEWSity","FORWOO001","N2O",1,2045,5.9332e-05
"CLEWSity","FORWOO001","N2O",1,2046,6.052e-05
"CLEWSity","FORWOO001","N2O",1,2047,6.1732e-05
"CLEWSity","FORWOO001","N2O",1,2048,6.2964e-05
"CLEWSity","FORWOO001","N2O",1,2049,6.4224e-05
"CLEWSity","FORWOO001","N2O",1,2050,6.5508e-05
"CLEWSity","FORWOO001","N2O",1,2051,6.682e-05
"CLEWSity","FORWOO001","N2O",1,2052,6.8156e-05
"CLEWSity","FORWOO001","N2O",1,2053,6.952e-05
"CLEWSity","FORWOO001","N2O",1,2054,7.0908e-05
"CLEWSity","FORWOO001","N2O",1,2055,7.2328e-05
"CLEWSity","IMPDSL001","CH4",1,2020,2.0221985768155e-05
"CLEWSity","IMPDSL001","CH4",1,2021,3.16451007369024e-05
"CLEWSity","IMPDSL001","CH4",1,2022,4.38592156272159e-05
"CLEWSity","IMPDSL001","CH4",1,2023,5.63466465090738e-05
"CLEWSity","IMPDSL001","CH4",1,2024,6.84507481043525e-05
"CLEWSity","IMPDSL001","CH4",1,2025,7.31779201674706e-05
"CLEWSity","IMPDSL001","CH4",1,2026,5.00225811900608e-05
"CLEWSity","IMPDSL001","CH4",1,2027,4.45847048061101e-05
"CLEWSity","IMPDSL001","CH4",1,2028,5.2567856830586e-05
"CLEWSity","IMPDSL001","CH4",1,2029,5.18280773898709e-05
"CLEWSity","IMPDSL001","CH4",1,2030,7.30184724155964e-05
"CLEWSity","IMPDSL001","CH4",1,2031,5.69558612319524e-05
"CLEWSity","IMPDSL001","CH4",1,2032,4.47830742906929e-05
"CLEWSity","IMPDSL001","CH4",1,2033,2.87251601375041e-05
"CLEWSity","IMPDSL001","CH4",1,2034,1.6705154716991e-05
"CLEWSity","IMPDSL001","CH4",1,2035,1.19547459866821e-05
"CLEWSity","IMPDSL001","CH4",1,2036,1.22119460807997e-05
"CLEWSity","IMPDSL001","CH4",1,2037,1.23936930598162e-05
"CLEWSity","IMPDSL001","CH4",1,2038,1.26053577291069e-05
"CLEWSity","IMPDSL001","CH4",1,2039,1.34988816926842e-05
"CLEWSity","IMPDSL001","CH4",1,2040,2.96028883192751e-05
"CLEWSity","IMPDSL001","CH4",1,2041,2.18770258403029e-05
"CLEWSity","IMPDSL001","CH4",1,2042,1.41439473687425e-05
"CLEWSity","IMPDSL001","CH4",1,2043,1.44199949641395e-05
"CLEWSity","IMPDSL001","CH4",1,2044,1.46820463414043e-05
"CLEWSity","IMPDSL001","CH4",1,2045,1.47372218180076e-05
"CLEWSity","IMPDSL001","CH4",1,2046,1.57144751718529e-05
"CLEWSity","IMPDSL001","CH4",1,2047,1.605908167725e-05
"CLEWSity","IMPDSL001","CH4",1,2048,1.64036942703971e-05
"CLEWSity","IMPDSL001","CH4",1,2049,1.67437736699118e-05
"CLEWSity","IMPDSL001","CH4",1,2050,1.70883801753088e-05
"CLEWSity","IMPDSL001","CH4",1,2051,1.75086937669853e-05
"CLEWSity","IMPDSL001","CH4",1,2052,1.79337388709118e-05
"CLEWSity","IMPDSL001","CH4",1,2053,2.0749863770459e-05
"CLEWSity","IMPDSL001","CH4",1,2054,2.69848873991773e-05
"CLEWSity","IMPDSL001","CH4",1,2055,4.78583409648077e-05
"CLEWSity","IMPDSL001","CO2",1,2020,0.499483048473429
"CLEWSity","IMPDSL001","CO2",1,2021,0.781633988201489
"CLEWSity","IMPDSL001","CO2",1,2022,1.08332262599223
"CLEWSity","IMPDSL001","CO2",1,2023,1.39176216877412
"CLEWSity","IMPDSL001","CO2",1,2024,1.69073347817751
"CLEWSity","IMPDSL001","CO2",1,2025,1.80749462813652
"CLEWSity","IMPDSL001","CO2",1,2026,1.2355577553945
"CLEWSity","IMPDSL001","CO2",1,2027,1.10124220871092
"CLEWSity","IMPDSL001","CO2",1,2028,1.29842606371547
"CLEWSity","IMPDSL001","CO2",1,2029,1.28015351152981
"CLEWSity","IMPDSL001","CO2",1,2030,1.80355626866523
"CLEWSity","IMPDSL001","CO2",1,2031,1.40680977242922
"CLEWSity","IMPDSL001","CO2",1,2032,1.10614193498011
"CLEWSity","IMPDSL001","CO2",1,2033,0.709511455396352
"CLEWSity","IMPDSL001","CO2",1,2034,0.412617321509677
"CLEWSity","IMPDSL001","CO2",1,2035,0.295282225871048
"CLEWSity","IMPDSL001","CO2",1,2036,0.301635068195753
"CLEWSity","IMPDSL001","CO2",1,2037,0.30612421857746
"CLEWSity","IMPDSL001","CO2",1,2038,0.311352335908941
"CLEWSity","IMPDSL001","CO2",1,2039,0.333422377809301
"CLEWSity","IMPDSL001","CO2",1,2040,0.731191341486096
"CLEWSity","IMPDSL001","CO2",1,2041,0.540362538255481
"CLEWSity","IMPDSL001","CO2",1,2042,0.349355500007939
"CLEWSity","IMPDSL001","CO2",1,2043,0.356173875614247
"CLEWSity","IMPDSL001","CO2",1,2044,0.362646544632685
"CLEWSity","IMPDSL001","CO2",1,2045,0.364009378904787
"CLEWSity","IMPDSL001","CO2",1,2046,0.388147536744768
"CLEWSity","IMPDSL001","CO2",1,2047,0.396659317428075
"CLEWSity","IMPDSL001","CO2",1,2048,0.405171248478807
"CLEWSity","IMPDSL001","CO2",1,2049,0.413571209646821
"CLEWSity","IMPDSL001","CO2",1,2050,0.422082990330128
"CLEWSity","IMPDSL001","CO2",1,2051,0.432464736044537
"CLEWSity","IMPDSL001","CO2",1,2052,0.442963350111521
"CLEWSity","IMPDSL001","CO2",1,2053,0.512521635130337
"CLEWSity","IMPDSL001","CO2",1,2054,0.666526718759679
"CLEWSity","IMPDSL001","CO2",1,2055,1.18210102183075
"CLEWSity","IMPDSL001","CO2EQ",1,2020,0.50112102932065
"CLEWSity","IMPDSL001","CO2EQ",1,2021,0.784197241361179
"CLEWSity","IMPDSL001","CO2EQ",1,2022,1.08687522245804
"CLEWSity","IMPDSL001","CO2EQ",1,2023,1.39632624714136
"CLEWSity","IMPDSL001","CO2EQ",1,2024,1.69627798877396
"CLEWSity","IMPDSL001","CO2EQ",1,2025,1.81342203967009
"CLEWSity","IMPDSL001","CO2EQ",1,2026,1.2396095844709
"CLEWSity","IMPDSL001","CO2EQ",1,2027,1.10485356980021
"CLEWSity","IMPDSL001","CO2EQ",1,2028,1.30268406011875
"CLEWSity","IMPDSL001","CO2EQ",1,2029,1.28435158579839
"CLEWSity","IMPDSL001","CO2EQ",1,2030,1.80947076493089
"CLEWSity","IMPDSL001","CO2EQ",1,2031,1.41142319718901
"CLEWSity","IMPDSL001","CO2EQ",1,2032,1.10976936399766
"CLEWSity","IMPDSL001","CO2EQ",1,2033,0.71183819336749
"CLEWSity","IMPDSL001","CO2EQ",1,2034,0.413970439041754
"CLEWSity","IMPDSL001","CO2EQ",1,2035,0.296250560295969
"CLEWSity","IMPDSL001","CO2EQ",1,2036,0.302624235828298
"CLEWSity","IMPDSL001","CO2EQ",1,2037,0.307128107715305
"CLEWSity","IMPDSL001","CO2EQ",1,2038,0.312373369884999
"CLEWSity","IMPDSL001","CO2EQ",1,2039,0.334515787226408
"CLEWSity","IMPDSL001","CO2EQ",1,2040,0.733589175439957
"CLEWSity","IMPDSL001","CO2EQ",1,2041,0.542134577348545
"CLEWSity","IMPDSL001","CO2EQ",1,2042,0.350501159744808
"CLEWSity","IMPDSL001","CO2EQ",1,2043,0.357341895206342
"CLEWSity","IMPDSL001","CO2EQ",1,2044,0.363835790386339
"CLEWSity","IMPDSL001","CO2EQ",1,2045,0.365203093872045
"CLEWSity","IMPDSL001","CO2EQ",1,2046,0.389420409233688
"CLEWSity","IMPDSL001","CO2EQ",1,2047,0.397960103043932
"CLEWSity","IMPDSL001","CO2EQ",1,2048,0.40649994771471
"CLEWSity","IMPDSL001","CO2EQ",1,2049,0.414927455314084
"CLEWSity","IMPDSL001","CO2EQ",1,2050,0.423467149124328
"CLEWSity","IMPDSL001","CO2EQ",1,2051,0.433882940239663
"CLEWSity","IMPDSL001","CO2EQ",1,2052,0.444415982960065
"CLEWSity","IMPDSL001","CO2EQ",1,2053,0.514202374095744
"CLEWSity","IMPDSL001","CO2EQ",1,2054,0.668712494639012
"CLEWSity","IMPDSL001","CO2EQ",1,2055,1.1859775474489
"CLEWSity","IMPDSL001","N2O",1,2020,6.74066192271835e-06
"CLEWSity","IMPDSL001","N2O",1,2021,1.05483669123008e-05
"CLEWSity","IMPDSL001","N2O",1,2022,1.46197385424053e-05
"CLEWSity","IMPDSL001","N2O",1,2023,1.87822155030246e-05
"CLEWSity","IMPDSL001","N2O",1,2024,2.28169160347842e-05
"CLEWSity","IMPDSL001","N2O",1,2025,2.43926400558235e-05
"CLEWSity","IMPDSL001","N2O",1,2026,1.66741937300202e-05
"CLEWSity","IMPDSL001","N2O",1,2027,1.48615682687034e-05
"CLEWSity","IMPDSL001","N2O",1,2028,1.75226189435287e-05
"CLEWSity","IMPDSL001","N2O",1,2029,1.72760257966236e-05
"CLEWSity","IMPDSL001","N2O",1,2030,2.43394908051988e-05
"CLEWSity","IMPDSL001","N2O",1,2031,1.89852870773175e-05
"CLEWSity","IMPDSL001","N2O",1,2032,1.4927691430231e-05
"CLEWSity","IMPDSL001","N2O",1,2033,9.57505337916804e-06
"CLEWSity","IMPDSL001","N2O",1,2034,5.56838490566366e-06
"CLEWSity","IMPDSL001","N2O",1,2035,3.98491532889403e-06
"CLEWSity","IMPDSL001","N2O",1,2036,4.07064869359991e-06
"CLEWSity","IMPDSL001","N2O",1,2037,4.13123101993873e-06
"CLEWSity","IMPDSL001","N2O",1,2038,4.20178590970231e-06
"CLEWSity","IMPDSL001","N2O",1,2039,4.49962723089475e-06
"CLEWSity","IMPDSL001","N2O",1,2040,9.86762943975838e-06
"CLEWSity","IMPDSL001","N2O",1,2041,7.29234194676762e-06
"CLEWSity","IMPDSL001","N2O",1,2042,4.71464912291416e-06
"CLEWSity","IMPDSL001","N2O",1,2043,4.80666498804651e-06
"CLEWSity","IMPDSL001","N2O",1,2044,4.89401544713475e-06
"CLEWSity","IMPDSL001","N2O",1,2045,4.91240727266919e-06
"CLEWSity","IMPDSL001","N2O",1,2046,5.23815839061765e-06
"CLEWSity","IMPDSL001","N2O",1,2047,5.35302722575e-06
"CLEWSity","IMPDSL001","N2O",1,2048,5.46789809013235e-06
"CLEWSity","IMPDSL001","N2O",1,2049,5.58125788997059e-06
"CLEWSity","IMPDSL001","N2O",1,2050,5.69612672510294e-06
"CLEWSity","IMPDSL001","N2O",1,2051,5.83623125566177e-06
"CLEWSity","IMPDSL001","N2O",1,2052,5.97791295697059e-06
"CLEWSity","IMPDSL001","N2O",1,2053,6.91662125681966e-06
"CLEWSity","IMPDSL001","N2O",1,2054,8.99496246639243e-06
"CLEWSity","IMPDSL001","N2O",1,2055,1.59527803216026e-05
"CLEWSity","IMPGSL001","CH4",1,2020,5.17938122171946e-06
"CLEWSity","IMPGSL001","CH4",1,2021,5.17113899396591e-06
"CLEWSity","IMPGSL001","CH4",1,2022,5.11027313958767e-06
"CLEWSity","IMPGSL001","CH4",1,2023,5.21562397244967e-06
"CLEWSity","IMPGSL001","CH4",1,2024,5.14336118758857e-06
"CLEWSity","IMPGSL001","CH4",1,2025,5.32403408373529e-06
"CLEWSity","IMPGSL001","CH4",1,2026,5.38239197869853e-06
"CLEWSity","IMPGSL001","CH4",1,2027,5.44301342660294e-06
"CLEWSity","IMPGSL001","CH4",1,2028,5.50137845980147e-06
"CLEWSity","IMPGSL001","CH4",1,2029,5.56436870770588e-06
"CLEWSity","IMPGSL001","CH4",1,2030,5.60313040241912e-06
"CLEWSity","IMPGSL001","CH4",1,2031,5.66990152475736e-06
"CLEWSity","IMPGSL001","CH4",1,2032,5.74613614004497e-06
"CLEWSity","IMPGSL001","CH4",1,2033,5.81527124652291e-06
"CLEWSity","IMPGSL001","CH4",1,2034,5.88204236886114e-06
"CLEWSity","IMPGSL001","CH4",1,2035,5.94654512239791e-06
"CLEWSity","IMPGSL001","CH4",1,2036,6.07514516945673e-06
"CLEWSity","IMPGSL001","CH4",1,2037,6.1709488695321e-06
"CLEWSity","IMPGSL001","CH4",1,2038,6.27994646379285e-06
"CLEWSity","IMPGSL001","CH4",1,2039,6.68247628449019e-06
"CLEWSity","IMPGSL001","CH4",1,2040,6.75463223492099e-06
"CLEWSity","IMPGSL001","CH4",1,2041,6.89345452649452e-06
"CLEWSity","IMPGSL001","CH4",1,2042,7.02764446512688e-06
"CLEWSity","IMPGSL001","CH4",1,2043,7.1688328878254e-06
"CLEWSity","IMPGSL001","CH4",1,2044,7.30302282645776e-06
"CLEWSity","IMPGSL001","CH4",1,2045,7.3470888843999e-06
"CLEWSity","IMPGSL001","CH4",1,2046,7.79511583592647e-06
"CLEWSity","IMPGSL001","CH4",1,2047,7.966068713625e-06
"CLEWSity","IMPGSL001","CH4",1,2048,8.13702426019853e-06
"CLEWSity","IMPGSL001","CH4",1,2049,8.30571358495588e-06
"CLEWSity","IMPGSL001","CH4",1,2050,8.47666646265441e-06
"CLEWSity","IMPGSL001","CH4",1,2051,8.68513500849265e-06
"CLEWSity","IMPGSL001","CH4",1,2052,8.89596968545588e-06
"CLEWSity","IMPGSL001","CH4",1,2053,9.1114393842353e-06
"CLEWSity","IMPGSL001","CH4",1,2054,9.32071533619853e-06
"CLEWSity","IMPGSL001","CH4",1,2055,1.07107648119252e-05
"CLEWSity","IMPGSL001","CO2",1,2020,0.119643706221719
"CLEWSity","IMPGSL001","CO2",1,2021,0.119453310760613
"CLEWSity","IMPGSL001","CO2",1,2022,0.118047309524475
"CLEWSity","IMPGSL001","CO2",1,2023,0.120480913763587
"CLEWSity","IMPGSL001","CO2",1,2024,0.118811643433296
"CLEWSity","IMPGSL001","CO2",1,2025,0.122985187334285
"CLEWSity","IMPGSL001","CO2",1,2026,0.124333254707936
"CLEWSity","IMPGSL001","CO2",1,2027,0.125733610154528
"CLEWSity","IMPGSL001","CO2",1,2028,0.127081842421414
"CLEWSity","IMPGSL001","CO2",1,2029,0.128536917148006
"CLEWSity","IMPGSL001","CO2",1,2030,0.129432312295882
"CLEWSity","IMPGSL001","CO2",1,2031,0.130974725221895
"CLEWSity","IMPGSL001","CO2",1,2032,0.132735744835039
"CLEWSity","IMPGSL001","CO2",1,2033,0.134332765794679
"CLEWSity","IMPGSL001","CO2",1,2034,0.135875178720692
"CLEWSity","IMPGSL001","CO2",1,2035,0.137365192327392
"CLEWSity","IMPGSL001","CO2",1,2036,0.14033585341445
"CLEWSity","IMPGSL001","CO2",1,2037,0.142548918886192
"CLEWSity","IMPGSL001","CO2",1,2038,0.145066763313615
"CLEWSity","IMPGSL001","CO2",1,2039,0.154365202171723
"CLEWSity","IMPGSL001","CO2",1,2040,0.156032004626675
